sessions_id,user_id,transactions_id,payment_method_id,total_amount,transactions_timestamps,status
150733,6731,30066,3,122000,2022-05-03 16:08:28.000000 UTC,completed
153748,9645,30658,3,122000,2022-05-24 23:50:17.000000 UTC,canceled
153920,8516,30687,3,122000,2022-05-26 09:11:55.000000 UTC,canceled
154870,202,30860,3,122000,2022-06-02 10:59:15.000000 UTC,canceled
157672,4997,31376,3,122000,2022-06-20 06:32:20.000000 UTC,completed
159437,4754,31683,3,122000,2022-07-02 07:58:24.000000 UTC,completed
168952,2310,32795,3,122000,2022-08-03 14:24:35.000000 UTC,canceled
169123,5845,32808,3,122000,2022-08-04 12:27:17.000000 UTC,canceled
173423,1090,33294,3,122000,2022-08-18 00:07:52.000000 UTC,completed
176887,8302,33684,3,122000,2022-08-28 12:57:33.000000 UTC,completed
181491,4996,34177,3,122000,2022-09-11 18:36:56.000000 UTC,completed
185604,9461,34654,3,122000,2022-09-25 10:22:46.000000 UTC,completed
187344,10314,34848,3,122000,2022-10-01 07:44:02.000000 UTC,completed
201854,9984,36418,3,122000,2022-11-20 09:41:49.000000 UTC,canceled
204975,7635,36749,3,122000,2022-11-30 16:51:14.000000 UTC,completed
211625,7266,37464,3,122000,2022-12-23 13:04:00.000000 UTC,completed
4908,855,920,3,58000,2020-04-13 09:25:29.000000 UTC,completed
6093,960,1180,3,58000,2020-04-28 11:07:54.000000 UTC,completed
7039,1050,1415,3,58000,2020-05-09 18:18:09.000000 UTC,completed
7860,44,1624,3,58000,2020-05-17 19:22:29.000000 UTC,canceled
10367,1005,2226,3,58000,2020-06-12 12:51:41.000000 UTC,completed
12391,1181,2680,3,58000,2020-06-28 16:18:03.000000 UTC,completed
21084,2908,4304,3,58000,2020-09-25 06:35:19.000000 UTC,completed
29586,2512,5907,3,58000,2020-11-30 12:22:25.000000 UTC,completed
37122,2063,7539,3,58000,2021-01-16 14:21:27.000000 UTC,canceled
39033,4246,8031,3,58000,2021-01-25 20:48:44.000000 UTC,completed
39607,157,8192,3,58000,2021-01-28 22:26:46.000000 UTC,completed
44565,3992,9496,3,58000,2021-02-19 07:06:19.000000 UTC,canceled
50384,4704,11024,3,58000,2021-03-14 13:34:44.000000 UTC,completed
51718,1592,11358,3,58000,2021-03-20 12:56:30.000000 UTC,completed
52670,2075,11621,3,58000,2021-03-23 18:58:29.000000 UTC,canceled
59935,4519,13387,3,58000,2021-05-25 07:14:51.000000 UTC,canceled
67121,4969,14724,3,58000,2021-07-17 12:41:50.000000 UTC,canceled
71748,368,15411,3,58000,2021-08-08 11:13:05.000000 UTC,completed
77110,6273,16169,3,58000,2021-09-03 04:42:15.000000 UTC,completed
83475,362,17052,3,58000,2021-09-29 18:41:41.000000 UTC,completed
110257,4838,21000,3,58000,2022-01-11 21:23:01.000000 UTC,completed
110518,4385,21062,3,58000,2022-01-12 18:10:51.000000 UTC,completed
112320,7733,21494,3,58000,2022-01-16 15:17:19.000000 UTC,completed
116678,4968,22498,3,58000,2022-01-27 13:41:20.000000 UTC,completed
119170,3189,23124,3,58000,2022-02-02 07:27:10.000000 UTC,completed
120317,5673,23368,3,58000,2022-02-05 06:01:41.000000 UTC,completed
123884,6840,24174,3,58000,2022-02-12 13:13:18.000000 UTC,completed
124678,78,24368,3,58000,2022-02-13 14:45:08.000000 UTC,canceled
128910,8702,25302,3,58000,2022-02-22 05:58:32.000000 UTC,canceled
133871,5244,26424,3,58000,2022-03-05 15:57:25.000000 UTC,completed
138391,2868,27442,3,58000,2022-03-14 16:49:59.000000 UTC,canceled
145825,4616,29075,3,58000,2022-03-31 08:48:09.000000 UTC,completed
147015,3109,29308,3,58000,2022-04-07 19:12:49.000000 UTC,canceled
147756,4777,29459,3,58000,2022-04-12 17:22:14.000000 UTC,canceled
148166,8850,29545,3,58000,2022-04-16 06:28:35.000000 UTC,canceled
149340,9281,29792,3,58000,2022-04-24 06:23:03.000000 UTC,canceled
169949,9926,32902,3,58000,2022-08-06 21:55:37.000000 UTC,completed
178354,10474,33829,3,58000,2022-09-03 10:24:54.000000 UTC,completed
187556,5315,34873,3,58000,2022-10-01 17:30:55.000000 UTC,canceled
189774,8197,35114,3,58000,2022-10-09 13:42:51.000000 UTC,completed
190542,6993,35209,3,58000,2022-10-12 14:31:34.000000 UTC,completed
18970,742,3893,3,132500,2020-09-06 08:27:50.000000 UTC,completed
43609,4534,9266,3,132500,2021-02-14 15:46:42.000000 UTC,completed
116281,1307,22400,3,68500,2022-01-26 14:27:01.000000 UTC,canceled
117594,3504,22701,3,4500,2022-01-29 15:14:18.000000 UTC,completed
3918,804,674,3,164500,2020-04-01 20:37:24.000000 UTC,canceled
79134,2113,16455,3,164500,2021-09-11 17:37:22.000000 UTC,completed
90978,2502,18104,3,164500,2021-11-02 20:09:16.000000 UTC,canceled
106845,974,20270,3,164500,2022-01-03 15:15:33.000000 UTC,completed
135455,9075,26779,3,164500,2022-03-08 14:36:02.000000 UTC,canceled
17023,1389,3511,3,100500,2020-08-17 07:17:48.000000 UTC,completed
41937,2719,8833,3,100500,2021-02-07 18:51:23.000000 UTC,completed
74760,6930,15837,3,100500,2021-08-22 13:34:06.000000 UTC,completed
117400,211,22657,3,100500,2022-01-29 09:22:52.000000 UTC,canceled
162009,9434,31955,3,100500,2022-07-10 14:12:28.000000 UTC,completed
191844,8705,35357,3,100500,2022-10-16 15:47:39.000000 UTC,completed
6101,446,1183,3,36500,2020-04-28 13:05:50.000000 UTC,completed
85696,1566,17359,3,36500,2021-10-10 06:42:42.000000 UTC,completed
124967,330,24429,3,36500,2022-02-13 22:27:42.000000 UTC,canceled
128645,3217,25234,3,36500,2022-02-21 14:34:21.000000 UTC,completed
155996,1198,31072,3,36500,2022-06-10 05:13:42.000000 UTC,canceled
37682,2883,7684,3,260500,2021-01-19 02:43:26.000000 UTC,completed
8607,1555,1803,3,196500,2020-05-26 06:50:30.000000 UTC,completed
144578,7611,28821,3,196500,2022-03-27 22:18:48.000000 UTC,completed
82623,3260,16935,3,335000,2021-09-26 09:09:05.000000 UTC,canceled
174576,8520,33412,3,335000,2022-08-21 10:05:16.000000 UTC,canceled
11070,1505,2390,3,271000,2020-06-18 06:05:18.000000 UTC,completed
24885,3284,5025,3,271000,2020-10-25 16:11:08.000000 UTC,completed
41967,4554,8841,3,271000,2021-02-07 20:26:55.000000 UTC,canceled
42179,4679,8889,3,271000,2021-02-08 20:36:29.000000 UTC,canceled
63230,4113,14144,3,271000,2021-06-26 08:41:35.000000 UTC,completed
79021,1064,16443,3,271000,2021-09-11 12:43:23.000000 UTC,completed
98086,405,19090,3,271000,2021-12-01 13:45:53.000000 UTC,completed
108806,1164,20691,3,271000,2022-01-08 14:29:20.000000 UTC,canceled
109021,1717,20731,3,271000,2022-01-09 04:02:08.000000 UTC,completed
110343,6224,21018,3,271000,2022-01-12 04:53:10.000000 UTC,canceled
152828,1525,30465,3,271000,2022-05-18 07:23:23.000000 UTC,canceled
188823,5695,35011,3,271000,2022-10-06 11:44:24.000000 UTC,completed
5181,1019,983,3,207000,2020-04-17 21:55:27.000000 UTC,canceled
13012,1623,2807,3,207000,2020-07-05 12:20:55.000000 UTC,completed
15774,2306,3306,3,207000,2020-08-04 08:06:48.000000 UTC,completed
31323,2421,6251,3,207000,2020-12-13 10:12:02.000000 UTC,completed
35681,3671,7170,3,207000,2021-01-09 13:29:04.000000 UTC,canceled
36148,4348,7297,3,207000,2021-01-11 12:18:44.000000 UTC,completed
38771,2896,7970,3,207000,2021-01-24 15:38:35.000000 UTC,canceled
42620,4662,9003,3,207000,2021-02-11 04:45:57.000000 UTC,completed
51913,4249,11418,3,207000,2021-03-21 04:56:31.000000 UTC,canceled
58449,4646,13024,3,207000,2021-05-10 04:46:42.000000 UTC,completed
114433,1641,21964,3,207000,2022-01-22 07:43:24.000000 UTC,completed
120332,58,23373,3,207000,2022-02-05 06:40:35.000000 UTC,completed
126727,4894,24813,3,207000,2022-02-18 06:39:53.000000 UTC,completed
129864,4532,25512,3,207000,2022-02-24 14:31:57.000000 UTC,canceled
136577,6919,27025,3,207000,2022-03-11 18:38:21.000000 UTC,canceled
159483,1127,31689,3,207000,2022-07-02 10:04:24.000000 UTC,completed
159956,864,31745,3,207000,2022-07-03 11:56:45.000000 UTC,canceled
164099,8224,32191,3,207000,2022-07-17 13:07:10.000000 UTC,canceled
166251,9178,32458,3,207000,2022-07-24 14:53:18.000000 UTC,canceled
169863,4836,32893,3,207000,2022-08-06 17:00:18.000000 UTC,completed
181842,6812,34212,3,207000,2022-09-12 23:04:55.000000 UTC,completed
205824,2474,36836,3,207000,2022-12-04 01:40:04.000000 UTC,completed
205975,4951,36860,3,207000,2022-12-04 08:59:45.000000 UTC,completed
9879,971,2093,3,143000,2020-06-07 16:04:32.000000 UTC,completed
10922,1241,2351,3,143000,2020-06-16 20:05:47.000000 UTC,canceled
17437,2349,3603,3,143000,2020-08-22 05:28:11.000000 UTC,completed
26912,27,5412,3,143000,2020-11-10 17:57:51.000000 UTC,completed
37427,2640,7620,3,143000,2021-01-17 17:14:44.000000 UTC,completed
41506,1377,8715,3,143000,2021-02-06 17:19:22.000000 UTC,canceled
41918,313,8827,3,143000,2021-02-07 17:21:45.000000 UTC,canceled
42056,1343,8862,3,143000,2021-02-08 06:35:44.000000 UTC,canceled
42122,2439,8877,3,143000,2021-02-08 15:42:35.000000 UTC,canceled
42568,1231,8991,3,143000,2021-02-10 20:53:23.000000 UTC,completed
43468,2486,9221,3,143000,2021-02-14 10:10:49.000000 UTC,completed
45778,41,9802,3,143000,2021-02-23 19:35:32.000000 UTC,canceled
51686,4898,11347,3,143000,2021-03-20 10:53:43.000000 UTC,completed
52634,3457,11613,3,143000,2021-03-23 13:19:31.000000 UTC,completed
52749,3223,11641,3,143000,2021-03-24 06:16:27.000000 UTC,canceled
56349,5448,12530,3,143000,2021-04-19 02:36:50.000000 UTC,canceled
80418,1056,16638,3,143000,2021-09-17 17:59:45.000000 UTC,completed
99635,5130,19265,3,143000,2021-12-07 05:01:53.000000 UTC,completed
101737,7907,19508,3,143000,2021-12-16 04:30:25.000000 UTC,completed
106497,2604,20169,3,143000,2022-01-02 16:25:17.000000 UTC,completed
113883,1776,21834,3,143000,2022-01-20 20:24:39.000000 UTC,canceled
119044,1760,23092,3,143000,2022-02-01 23:47:37.000000 UTC,completed
119524,7319,23199,3,143000,2022-02-03 05:43:58.000000 UTC,completed
120844,5507,23497,3,143000,2022-02-06 02:33:26.000000 UTC,canceled
121734,5858,23699,3,143000,2022-02-07 09:11:35.000000 UTC,completed
124184,3908,24245,3,143000,2022-02-13 00:32:50.000000 UTC,completed
127716,6814,25044,3,143000,2022-02-20 05:29:04.000000 UTC,canceled
129841,6835,25506,3,143000,2022-02-24 13:12:21.000000 UTC,completed
135946,4959,26883,3,143000,2022-03-10 00:37:50.000000 UTC,canceled
142583,2934,28365,3,143000,2022-03-24 13:49:01.000000 UTC,completed
145585,7915,29026,3,143000,2022-03-30 16:26:25.000000 UTC,completed
147388,9397,29388,3,143000,2022-04-10 10:56:59.000000 UTC,canceled
147965,2114,29496,3,143000,2022-04-14 08:07:26.000000 UTC,completed
151906,6537,30288,3,143000,2022-05-11 22:11:06.000000 UTC,canceled
155897,5190,31049,3,143000,2022-06-09 07:15:15.000000 UTC,canceled
175822,7430,33565,3,143000,2022-08-25 20:42:08.000000 UTC,completed
195470,2796,35745,3,143000,2022-10-30 05:19:46.000000 UTC,completed
4953,519,930,3,79000,2020-04-13 20:44:38.000000 UTC,completed
12367,1712,2672,3,79000,2020-06-28 14:02:53.000000 UTC,completed
27244,578,5478,3,79000,2020-11-13 16:49:42.000000 UTC,completed
27958,3041,5619,3,79000,2020-11-18 22:30:04.000000 UTC,completed
28597,3682,5735,3,79000,2020-11-22 23:31:40.000000 UTC,completed
44717,1547,9537,3,79000,2021-02-20 01:23:43.000000 UTC,canceled
54489,2602,12087,3,79000,2021-03-31 20:12:35.000000 UTC,completed
66989,486,14709,3,79000,2021-07-16 22:53:51.000000 UTC,canceled
75928,6525,15996,3,79000,2021-08-28 14:06:40.000000 UTC,completed
82300,7284,16898,3,79000,2021-09-25 12:08:04.000000 UTC,completed
91065,28,18120,3,79000,2021-11-03 07:36:00.000000 UTC,canceled
94225,7331,18566,3,79000,2021-11-15 13:30:50.000000 UTC,completed
100296,8054,19340,3,79000,2021-12-10 20:19:16.000000 UTC,completed
106899,8385,20277,3,79000,2022-01-03 18:41:05.000000 UTC,completed
108148,3092,20537,3,79000,2022-01-06 20:37:58.000000 UTC,completed
111763,3859,21357,3,79000,2022-01-15 16:18:05.000000 UTC,completed
122223,3001,23802,3,79000,2022-02-08 14:13:39.000000 UTC,canceled
131933,7710,26000,3,79000,2022-02-28 13:26:04.000000 UTC,completed
150496,2183,30027,3,79000,2022-05-01 13:45:51.000000 UTC,canceled
152165,9524,30345,3,79000,2022-05-14 04:57:15.000000 UTC,completed
155906,1120,31050,3,79000,2022-06-09 08:14:31.000000 UTC,canceled
161546,5358,31910,3,79000,2022-07-09 13:52:49.000000 UTC,completed
168175,10318,32709,3,79000,2022-07-31 11:50:28.000000 UTC,completed
173587,9327,33310,3,79000,2022-08-18 18:24:51.000000 UTC,completed
176288,4491,33631,3,79000,2022-08-27 11:36:31.000000 UTC,canceled
179608,6721,33965,3,79000,2022-09-06 04:34:41.000000 UTC,completed
180709,8984,34100,3,79000,2022-09-10 13:32:53.000000 UTC,completed
188680,8198,34995,3,79000,2022-10-05 19:45:09.000000 UTC,canceled
189633,7713,35099,3,79000,2022-10-09 08:55:16.000000 UTC,completed
192842,9811,35474,3,79000,2022-10-20 19:04:17.000000 UTC,canceled
194995,10320,35699,3,79000,2022-10-28 17:34:36.000000 UTC,completed
200093,10841,36242,3,79000,2022-11-13 20:18:54.000000 UTC,completed
212694,4649,37585,3,79000,2022-12-25 21:31:47.000000 UTC,canceled
1723,276,306,3,15000,2020-02-24 12:23:58.000000 UTC,completed
3878,838,664,3,15000,2020-04-01 04:01:08.000000 UTC,canceled
5283,755,1008,3,15000,2020-04-18 20:44:43.000000 UTC,completed
5757,839,1104,3,15000,2020-04-25 11:44:54.000000 UTC,completed
5822,1138,1114,3,15000,2020-04-26 01:23:38.000000 UTC,completed
6124,991,1192,3,15000,2020-04-29 00:02:38.000000 UTC,completed
6504,461,1291,3,15000,2020-05-03 15:56:40.000000 UTC,completed
7322,1212,1492,3,15000,2020-05-12 10:39:33.000000 UTC,canceled
7506,1484,1534,3,15000,2020-05-14 13:07:29.000000 UTC,completed
7710,557,1586,3,15000,2020-05-16 18:18:17.000000 UTC,canceled
8271,1329,1731,3,15000,2020-05-22 20:27:34.000000 UTC,completed
9113,1034,1918,3,15000,2020-05-31 20:40:30.000000 UTC,completed
10598,1800,2285,3,15000,2020-06-14 03:28:03.000000 UTC,completed
11088,1483,2394,3,15000,2020-06-18 09:04:08.000000 UTC,completed
11119,691,2396,3,15000,2020-06-18 18:45:51.000000 UTC,completed
11331,569,2440,3,15000,2020-06-20 15:53:34.000000 UTC,completed
13537,1827,2893,3,15000,2020-07-12 05:47:58.000000 UTC,completed
14980,651,3145,3,15000,2020-07-26 12:45:14.000000 UTC,completed
15245,1490,3202,3,15000,2020-07-29 07:24:50.000000 UTC,completed
20801,1912,4250,3,15000,2020-09-22 05:22:16.000000 UTC,completed
21357,2645,4355,3,15000,2020-09-27 09:20:01.000000 UTC,completed
23594,78,4772,3,15000,2020-10-15 22:12:29.000000 UTC,canceled
23958,1597,4848,3,15000,2020-10-18 11:54:33.000000 UTC,completed
29921,157,5973,3,15000,2020-12-03 20:44:02.000000 UTC,canceled
30787,1571,6146,3,15000,2020-12-09 17:02:34.000000 UTC,completed
31661,3270,6307,3,15000,2020-12-15 02:07:55.000000 UTC,completed
34212,19,6797,3,15000,2021-01-02 15:27:38.000000 UTC,canceled
35686,3442,7174,3,15000,2021-01-09 13:45:27.000000 UTC,completed
36788,2795,7451,3,15000,2021-01-14 18:32:36.000000 UTC,completed
37608,2581,7668,3,15000,2021-01-18 18:10:02.000000 UTC,completed
40812,4258,8522,3,15000,2021-02-03 19:55:01.000000 UTC,completed
41641,4641,8759,3,15000,2021-02-07 05:52:18.000000 UTC,completed
42740,2748,9038,3,15000,2021-02-11 18:34:51.000000 UTC,completed
43582,4755,9253,3,15000,2021-02-14 14:08:20.000000 UTC,completed
44727,3504,9542,3,15000,2021-02-20 02:44:13.000000 UTC,completed
47444,3015,10250,3,15000,2021-03-02 15:30:39.000000 UTC,canceled
49877,1601,10890,3,15000,2021-03-13 07:10:29.000000 UTC,completed
51715,3621,11357,3,15000,2021-03-20 12:40:44.000000 UTC,completed
52904,3770,11679,3,15000,2021-03-25 03:24:33.000000 UTC,canceled
53826,4522,11933,3,15000,2021-03-28 13:42:49.000000 UTC,completed
57169,1886,12724,3,15000,2021-04-26 22:12:09.000000 UTC,completed
62456,2435,13964,3,15000,2021-06-19 06:08:15.000000 UTC,completed
62992,3191,14095,3,15000,2021-06-23 16:23:02.000000 UTC,completed
66010,3198,14596,3,15000,2021-07-11 13:18:24.000000 UTC,canceled
66036,800,14599,3,15000,2021-07-11 14:08:03.000000 UTC,completed
70227,5229,15197,3,15000,2021-08-01 08:33:47.000000 UTC,completed
70609,1677,15246,3,15000,2021-08-02 20:59:20.000000 UTC,completed
70682,4731,15255,3,15000,2021-08-03 08:12:33.000000 UTC,completed
71304,5925,15345,3,15000,2021-08-07 04:15:10.000000 UTC,canceled
71383,629,15356,3,15000,2021-08-07 10:02:26.000000 UTC,completed
71477,3128,15370,3,15000,2021-08-07 15:16:53.000000 UTC,completed
74200,6837,15754,3,15000,2021-08-20 20:21:02.000000 UTC,completed
76090,2148,16015,3,15000,2021-08-29 02:49:31.000000 UTC,completed
76648,2379,16104,3,15000,2021-08-31 05:27:19.000000 UTC,canceled
78647,488,16384,3,15000,2021-09-09 19:09:44.000000 UTC,canceled
82809,3148,16965,3,15000,2021-09-26 14:21:37.000000 UTC,completed
85546,2607,17342,3,15000,2021-10-09 14:49:19.000000 UTC,completed
87394,1406,17585,3,15000,2021-10-17 12:35:45.000000 UTC,canceled
88603,2767,17767,3,15000,2021-10-23 14:43:48.000000 UTC,completed
92866,6973,18367,3,15000,2021-11-10 20:40:04.000000 UTC,canceled
93892,7727,18517,3,15000,2021-11-14 12:25:56.000000 UTC,canceled
96252,1130,18848,3,15000,2021-11-24 02:52:26.000000 UTC,completed
96433,3164,18872,3,15000,2021-11-24 22:35:19.000000 UTC,completed
97020,287,18956,3,15000,2021-11-27 13:48:55.000000 UTC,completed
99118,2040,19208,3,15000,2021-12-05 12:27:11.000000 UTC,completed
99369,3393,19240,3,15000,2021-12-05 20:36:00.000000 UTC,completed
100046,7932,19305,3,15000,2021-12-09 09:02:22.000000 UTC,completed
103901,8005,19761,3,15000,2021-12-25 05:58:52.000000 UTC,canceled
105126,4447,19906,3,15000,2021-12-28 20:01:58.000000 UTC,canceled
106958,149,20286,3,15000,2022-01-03 20:35:08.000000 UTC,canceled
106990,1857,20290,3,15000,2022-01-03 23:27:44.000000 UTC,canceled
107585,6189,20418,3,15000,2022-01-05 12:21:55.000000 UTC,completed
108426,776,20596,3,15000,2022-01-07 16:54:30.000000 UTC,canceled
109136,3222,20750,3,15000,2022-01-09 08:58:34.000000 UTC,canceled
109307,3832,20790,3,15000,2022-01-09 14:02:26.000000 UTC,completed
111952,5883,21404,3,15000,2022-01-16 06:00:24.000000 UTC,completed
112570,8039,21553,3,15000,2022-01-17 05:46:29.000000 UTC,completed
116213,6799,22391,3,15000,2022-01-26 11:05:25.000000 UTC,completed
116520,8570,22464,3,15000,2022-01-27 04:33:03.000000 UTC,completed
116724,2388,22514,3,15000,2022-01-27 17:36:36.000000 UTC,completed
119578,8664,23212,3,15000,2022-02-03 08:24:47.000000 UTC,completed
120267,7005,23354,3,15000,2022-02-05 01:58:22.000000 UTC,completed
122059,3599,23767,3,15000,2022-02-08 06:10:39.000000 UTC,canceled
123273,4038,24033,3,15000,2022-02-11 06:26:34.000000 UTC,completed
123959,5839,24191,3,15000,2022-02-12 14:56:34.000000 UTC,completed
124322,8603,24278,3,15000,2022-02-13 07:39:29.000000 UTC,completed
124427,6988,24312,3,15000,2022-02-13 10:03:21.000000 UTC,completed
125118,6268,24460,3,15000,2022-02-14 06:47:09.000000 UTC,completed
125442,2274,24535,3,15000,2022-02-15 03:17:51.000000 UTC,completed
125592,7544,24567,3,15000,2022-02-15 11:35:52.000000 UTC,completed
127498,4285,24993,3,15000,2022-02-19 17:57:29.000000 UTC,completed
129390,7468,25402,3,15000,2022-02-23 08:54:34.000000 UTC,completed
131087,8766,25800,3,15000,2022-02-27 06:38:50.000000 UTC,completed
131456,4768,25883,3,15000,2022-02-27 13:58:07.000000 UTC,canceled
131707,3740,25953,3,15000,2022-02-27 20:55:37.000000 UTC,completed
131883,1728,25992,3,15000,2022-02-28 10:16:13.000000 UTC,completed
132401,5404,26100,3,15000,2022-03-01 21:03:03.000000 UTC,canceled
132638,2171,26142,3,15000,2022-03-02 16:46:49.000000 UTC,canceled
132728,7856,26164,3,15000,2022-03-02 21:21:48.000000 UTC,completed
132843,8957,26191,3,15000,2022-03-03 07:02:20.000000 UTC,completed
132966,491,26220,3,15000,2022-03-03 18:12:24.000000 UTC,canceled
133147,7218,26262,3,15000,2022-03-04 06:15:46.000000 UTC,completed
135539,9077,26797,3,15000,2022-03-08 20:06:36.000000 UTC,completed
137316,7039,27187,3,15000,2022-03-12 21:22:40.000000 UTC,completed
138320,9090,27426,3,15000,2022-03-14 10:32:10.000000 UTC,completed
138780,7750,27542,3,15000,2022-03-15 18:23:03.000000 UTC,completed
138866,6787,27557,3,15000,2022-03-15 22:27:10.000000 UTC,completed
138916,294,27567,3,15000,2022-03-16 04:19:49.000000 UTC,canceled
139057,6992,27597,3,15000,2022-03-16 14:19:12.000000 UTC,completed
139262,4872,27646,3,15000,2022-03-17 06:08:30.000000 UTC,canceled
139551,6390,27712,3,15000,2022-03-18 02:26:52.000000 UTC,completed
139569,7531,27720,3,15000,2022-03-18 04:10:30.000000 UTC,completed
140506,8512,27927,3,15000,2022-03-20 00:01:52.000000 UTC,canceled
141186,7318,28064,3,15000,2022-03-20 18:15:27.000000 UTC,canceled
142096,6707,28255,3,15000,2022-03-23 00:11:27.000000 UTC,completed
143501,8492,28560,3,15000,2022-03-26 13:53:29.000000 UTC,completed
143701,1254,28609,3,15000,2022-03-26 21:11:50.000000 UTC,canceled
